DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
24-Nov-14,15/9-F-1 C,15.78,229.95,107.679,201.569,,26.5295,28.38,45.77,9.3,0,0,0,,production
25-Nov-14,15/9-F-1 C,0,244.406,104.076,195.3,,0,49.105,13.758,48.356,0,0,0,,production
26-Nov-14,15/9-F-1 C,0,246.393,102.491,177.736,,0.26037,68.657,11.027,68.107,0,0,0,,production
27-Nov-14,15/9-F-1 C,0,252.373,102.35,245.195,,7.32565,7.178,9.218,6.763,0,0,0,,production
28-Nov-14,15/9-F-1 C,0,264.578,102.348,218.7,,0.04934,45.878,9.076,45.828,0,0,0,,production
29-Nov-14,15/9-F-1 C,0,268.789,102.093,187.634,,0.04686,81.154,7.862,81.105,0,0,0,,production
30-Nov-14,15/9-F-1 C,12,247.358,105.829,208.736,,35.11649,38.622,34.168,32.537,1,251,1,,production
01-Dec-14,15/9-F-1 C,13.5,255.41,105.648,248.866,,56.64421,6.545,20.873,2.258,120,25857,183,,production
02-Dec-14,15/9-F-1 C,0,261.053,102.63,223.608,,0.27908,37.445,8.786,34.711,0,0,0,,production
03-Dec-14,15/9-F-1 C,0,262.684,101.829,212.273,,0.25867,50.411,9.589,47.76,0,0,0,,production
04-Dec-14,15/9-F-1 C,0,264.249,102.946,200.719,,9.27,63.531,17.124,56.035,0,0,0,,production
05-Dec-14,15/9-F-1 C,14,257.446,107.889,183.661,,27.03221,73.785,58.496,44.432,0,0,0,,production
06-Dec-14,15/9-F-1 C,0,269.998,103.164,262.232,,0.02195,7.766,11.209,1.955,0,0,0,,production
07-Dec-14,15/9-F-1 C,0,275.952,102.406,275.88,,0.02231,0.072,8.849,5.506,0,0,0,,production
08-Dec-14,15/9-F-1 C,0,278.687,102.05,278.528,,0.0245,0.159,8.047,9.79,0,0,0,,production
09-Dec-14,15/9-F-1 C,0,281.008,101.824,280.746,,0.0122,0.262,7.788,17.717,0,0,0,,production
10-Dec-14,15/9-F-1 C,0,283.097,101.656,282.636,,0.00667,0.461,7.021,17.383,0,0,0,,production
11-Dec-14,15/9-F-1 C,0,285.061,101.521,284.542,,0.01673,0.519,5.452,17.151,0,0,0,,production
12-Dec-14,15/9-F-1 C,0,286.896,101.409,286.325,,0.01967,0.57,5.858,17.036,0,0,0,,production
13-Dec-14,15/9-F-1 C,0,288.623,101.31,288.012,,0.0301,0.611,6.844,16.893,0,0,0,,production
14-Dec-14,15/9-F-1 C,0,290.254,101.223,289.529,,0.02155,0.725,8.212,16.892,0,0,0,,production
15-Dec-14,15/9-F-1 C,0,291.848,101.145,291.168,,0.04302,0.68,6.965,16.942,0,0,0,,production
16-Dec-14,15/9-F-1 C,0,293.312,101.073,292.648,,0,0.664,6.835,17.051,0,0,0,,production
17-Dec-14,15/9-F-1 C,0,294.709,101.008,294.021,,0,0.688,7.839,17.288,0,0,0,,production
18-Dec-14,15/9-F-1 C,0,296.067,100.947,295.348,,0,0.719,8.897,17.196,0,0,0,,production
19-Dec-14,15/9-F-1 C,0,297.338,100.89,296.601,,0,0.736,6.99,16.956,0,0,0,,production
20-Dec-14,15/9-F-1 C,0,298.522,100.836,297.803,,0,0.719,7.236,16.896,0,0,0,,production
21-Dec-14,15/9-F-1 C,0,299.668,100.787,298.92,,0.00378,0.748,8.5,17.013,0,0,0,,production
22-Dec-14,15/9-F-1 C,0,300.789,100.74,300.048,,0.00066,0.741,9.145,17.085,0,0,0,,production
23-Dec-14,15/9-F-1 C,0,301.897,100.694,301.158,,0.0002,0.739,8.33,16.993,0,0,0,,production
24-Dec-14,15/9-F-1 C,0,302.909,100.652,302.169,,0.00021,0.741,7.569,16.951,0,0,0,,production
25-Dec-14,15/9-F-1 C,0,303.889,100.611,303.156,,0,0.733,7.848,16.902,0,0,0,,production
26-Dec-14,15/9-F-1 C,0,304.878,100.573,304.142,,0.00097,0.736,6.953,16.934,0,0,0,,production
27-Dec-14,15/9-F-1 C,0,305.813,100.535,305.081,,0.026,0.733,6.305,16.834,0,0,0,,production
28-Dec-14,15/9-F-1 C,0,306.697,100.498,305.976,,0.01608,0.722,6.996,16.881,0,0,0,,production
29-Dec-14,15/9-F-1 C,0,307.493,100.464,293.583,,0,13.91,8.032,3.864,0,0,0,,production
30-Dec-14,15/9-F-1 C,0,308.202,100.435,175.767,,0,132.435,8.121,114.566,0,0,0,,production
31-Dec-14,15/9-F-1 C,0,309.332,100.401,175.74,,0,133.593,8.929,115.639,0,0,0,,production
01-Jan-15,15/9-F-1 C,9.5,298.436,105.301,192.409,,44,106.027,21.337,77.947,94,16782,65,,production
02-Jan-15,15/9-F-1 C,24,292.15,107.43,191.886,,45.95212,100.264,45.621,71.457,791,118909,300,,production
03-Jan-15,15/9-F-1 C,24,279.989,107.896,184.55,,47.79895,95.439,60.845,66.337,917,148644,345,,production
04-Jan-15,15/9-F-1 C,24,271.298,107.912,184.71,,47.7101,86.589,57.436,57.671,789,115570,401,,production
05-Jan-15,15/9-F-1 C,24,265.07,107.94,183.376,,47.86731,81.694,56.254,52.702,790,115433,406,,production
06-Jan-15,15/9-F-1 C,24,258.827,107.946,182.744,,47.9725,76.084,59.488,47.361,784,113935,412,,production
07-Jan-15,15/9-F-1 C,24,254.714,107.882,183.962,,47.37565,70.751,53.002,42.013,574,84034,461,,production
08-Jan-15,15/9-F-1 C,24,251.043,107.878,182.461,,48.11145,68.583,54.208,39.637,626,90849,513,,production
09-Jan-15,15/9-F-1 C,17.67,247.724,107.561,188.739,,36.35494,58.985,48.257,31.619,356,51609,283,,production
10-Jan-15,15/9-F-1 C,20.67,244.412,107.638,179.178,,40.78885,65.234,54.088,38.019,423,61324,312,,production
11-Jan-15,15/9-F-1 C,24,243.65,107.788,183.947,,47.86851,59.703,54.042,30.228,487,70281,367,,production
12-Jan-15,15/9-F-1 C,24,239.913,107.881,177.744,,49.04302,62.17,53.399,32.878,597,86569,419,,production
13-Jan-15,15/9-F-1 C,24,234.206,107.908,174.696,,50.15571,59.51,56.32,30.121,610,88850,426,,production
14-Jan-15,15/9-F-1 C,24,230.074,107.536,188.148,,55.80191,41.925,43.698,17.784,581,85171,438,,production
15-Jan-15,15/9-F-1 C,24,230.811,107.82,184.952,,50.53954,45.859,53.748,23.546,461,66952,330,,production
16-Jan-15,15/9-F-1 C,24,229.089,107.822,178.166,,48.98548,50.923,52.478,21.419,453,64394,307,,production
17-Jan-15,15/9-F-1 C,24,228.883,107.817,178.496,,48.97446,50.387,52.669,20.969,419,61534,293,,production
18-Jan-15,15/9-F-1 C,24,228.883,107.817,178.496,,48.97446,50.387,52.669,20.969,442,64668,293,,production
19-Jan-15,15/9-F-1 C,24,228.883,107.817,178.496,,48.97446,50.387,52.669,20.969,447,65213,296,,production
20-Jan-15,15/9-F-1 C,18.67,224.075,107.209,173.063,,29.40022,51.012,52.243,20.406,226,33091,180,,production
21-Jan-15,15/9-F-1 C,1,226.79,106.085,208.584,,18.76533,18.206,18.183,0.412,8,1122,6,,production
22-Jan-15,15/9-F-1 C,0,234.755,103.117,202.911,,0,31.844,7.104,7.864,0,0,0,,production
23-Jan-15,15/9-F-1 C,0,239.532,102.257,193.241,,0,46.292,6.888,19.302,0,0,0,,production
24-Jan-15,15/9-F-1 C,0,243.039,101.578,177.818,,0,65.221,8.406,37.388,0,0,0,,production
25-Jan-15,15/9-F-1 C,0,249.684,101.358,165.8,,0,83.884,8.517,55.539,0,0,0,,production
26-Jan-15,15/9-F-1 C,0,261.648,101.595,168.766,,0,92.883,9.897,64.123,0,0,0,,production
27-Jan-15,15/9-F-1 C,0,265.823,101.495,170.763,,0,95.06,9.717,66.108,0,0,0,,production
28-Jan-15,15/9-F-1 C,0,268.731,101.377,172.067,,0,96.664,7.701,67.625,0,0,0,,production
29-Jan-15,15/9-F-1 C,13.69,258.506,103.736,226.872,,31.08472,31.634,12.263,3.263,0,0,0,,production
30-Jan-15,15/9-F-1 C,14.73,260.211,101.82,231.454,,33.57207,28.757,6.011,0.482,0,0,0,,production
31-Jan-15,15/9-F-1 C,0,263.146,100.63,207.142,,0,56.004,9.384,27.689,0,0,0,,production
01-Feb-15,15/9-F-1 C,0,265.351,100.465,193.004,,0,72.347,7.891,43.975,0,0,0,,production
02-Feb-15,15/9-F-1 C,0,267.762,100.43,183.958,,0,83.804,7.705,55.558,0,0,0,,production
03-Feb-15,15/9-F-1 C,0,276.378,100.719,183.552,,0,92.826,8.519,64.589,0,0,0,,production
04-Feb-15,15/9-F-1 C,0,282.14,100.736,217.459,,15.7353,64.681,7.72,45.355,0,0,0,,production
05-Feb-15,15/9-F-1 C,0,285.124,100.7,284.989,,16.22866,0.134,6.162,6.962,0,0,0,,production
06-Feb-15,15/9-F-1 C,0,286.917,100.659,286.776,,0,0.141,8.758,21.22,0,0,0,,production
07-Feb-15,15/9-F-1 C,0,288.278,100.615,288.11,,0,0.169,10.43,17.937,0,0,0,,production
08-Feb-15,15/9-F-1 C,0,289.512,100.573,289.296,,0,0.216,9.448,12.696,0,0,0,,production
09-Feb-15,15/9-F-1 C,10.48,273.925,107.035,222.662,,21.28229,51.263,42.989,23.065,125,20461,471,,production
10-Feb-15,15/9-F-1 C,24,266.945,107.795,205.706,,48.89648,61.239,62.482,32.592,402,61862,664,,production
11-Feb-15,15/9-F-1 C,24,259.991,107.911,199.304,,48.95931,60.687,56.308,32.162,474,72530,557,,production
12-Feb-15,15/9-F-1 C,24,254.664,107.941,196.072,,48.94512,58.591,58.908,30.123,466,71095,550,,production
13-Feb-15,15/9-F-1 C,24,248.494,107.055,192.85,,48.40793,55.644,58.42,27.307,423,64497,535,,production
14-Feb-15,15/9-F-1 C,24,247.161,107.928,193.389,,49.02483,53.772,62.621,25.173,421,64062,544,,production
15-Feb-15,15/9-F-1 C,24,242.392,106.969,191.192,,48.04527,51.201,58.068,22.877,419,63550,539,,production
16-Feb-15,15/9-F-1 C,24,242.438,107.906,192.422,,49.02818,50.016,56.411,21.455,420,63731,468,,production
17-Feb-15,15/9-F-1 C,24,240.784,107.897,192.219,,46.80373,48.565,53.986,19.97,410,62915,474,,production
18-Feb-15,15/9-F-1 C,24,237.658,107.979,188.092,,50.76397,49.566,54.728,20.958,520,77679,551,,production
19-Feb-15,15/9-F-1 C,24,230.46,108.072,180.775,,52.93472,49.685,62.201,21.087,653,97101,619,,production
20-Feb-15,15/9-F-1 C,24,226.449,108.035,179.563,,53.10688,46.885,64.837,18.078,638,95396,702,,production
21-Feb-15,15/9-F-1 C,24,223.744,108.019,179.723,,53.24234,44.022,68.061,15.424,625,93262,672,,production
22-Feb-15,15/9-F-1 C,24,222.108,108.01,180.588,,53.32469,41.519,63.3,12.915,476,70962,545,,production
23-Feb-15,15/9-F-1 C,24,221.137,107.998,181.788,,53.27325,39.35,56.296,10.717,410,61684,479,,production
24-Feb-15,15/9-F-1 C,24,219.292,108.041,179.897,,55.83619,39.396,63.127,10.438,626,92975,556,,production
25-Feb-15,15/9-F-1 C,24,211.716,108.177,170.841,,60.36797,40.875,74.279,12.052,941,137836,771,,production
26-Feb-15,15/9-F-1 C,24,208.736,108.164,171.626,,60.36062,37.11,68.831,8.465,738,108413,623,,production
27-Feb-15,15/9-F-1 C,18.94,208.16,108.104,174.593,,47.62035,33.568,61.428,4.964,400,59444,424,,production
28-Feb-15,15/9-F-1 C,0,214.945,104.493,159.586,,0,55.36,7.753,28.936,0,0,0,,production
01-Mar-15,15/9-F-1 C,0,220.501,103.265,158.603,,0,61.898,7.561,34.533,0,0,0,,production
02-Mar-15,15/9-F-1 C,0,225.388,102.678,158.707,,0,66.68,8.615,38.71,0,0,0,,production
03-Mar-15,15/9-F-1 C,0,230.093,102.319,160.069,,0,70.024,7.035,41.462,0,0,0,,production
04-Mar-15,15/9-F-1 C,0,225.526,97.88,154.946,,0,70.58,7.617,42.531,0,0,0,,production
05-Mar-15,15/9-F-1 C,0,239.261,101.761,162.051,,0,77.21,8.452,47.479,0,0,0,,production
06-Mar-15,15/9-F-1 C,0,243.178,101.472,164.537,,0.89994,78.641,8.413,49.404,0,0,0,,production
07-Mar-15,15/9-F-1 C,0,247.131,101.206,219.898,,0.10256,27.233,10.304,21.405,0,0,0,,production
08-Mar-15,15/9-F-1 C,0,254.258,100.795,178.609,,0,75.649,12.177,67.46,0,0,0,,production
09-Mar-15,15/9-F-1 C,0,264.922,101.115,177.238,,0,87.684,8.303,76.193,0,0,0,,production
10-Mar-15,15/9-F-1 C,0,269.466,101.092,178.508,,0,90.958,9.554,79.521,0,0,0,,production
11-Mar-15,15/9-F-1 C,0,272.238,101.035,179.278,,0,92.96,8.79,81.511,0,0,0,,production
12-Mar-15,15/9-F-1 C,0,275.019,100.972,180.061,,0,94.958,8.511,83.472,0,0,0,,production
13-Mar-15,15/9-F-1 C,0,277.665,100.909,180.78,,0,96.885,7.726,85.393,0,0,0,,production
14-Mar-15,15/9-F-1 C,0,280.231,100.847,181.448,,0,98.783,8.075,87.309,0,0,0,,production
15-Mar-15,15/9-F-1 C,0,282.771,100.79,182.077,,0,100.694,8.817,89.174,0,0,0,,production
16-Mar-15,15/9-F-1 C,0,284.848,100.734,182.593,,0,102.255,8.817,83.465,0,0,0,,production
17-Mar-15,15/9-F-1 C,0,286.797,100.683,183.057,,0,103.74,9.184,79.284,0,0,0,,production
18-Mar-15,15/9-F-1 C,8.21,269.115,106.697,231.804,,19.21894,37.312,47.54,18.623,92,13339,412,,production
19-Mar-15,15/9-F-1 C,24,260.264,107.953,222.062,,51.613,38.202,68.475,21.497,216,31636,1040,,production
20-Mar-15,15/9-F-1 C,24,252.946,108.14,211.758,,51.83248,41.188,70.304,24.524,223,32484,1131,,production
21-Mar-15,15/9-F-1 C,24,246.419,108.176,203.144,,51.95842,43.275,72.432,24.557,226,32819,1066,,production
22-Mar-15,15/9-F-1 C,24,241.947,108.157,198.658,,53.5453,43.289,59.768,14.724,385,58379,759,,production
23-Mar-15,15/9-F-1 C,24,238.198,108.14,196.347,,53.51642,41.852,65.737,13.361,343,53457,698,,production
24-Mar-15,15/9-F-1 C,24,235.289,108.118,194.722,,53.53941,40.568,68.67,12.083,356,54801,798,,production
25-Mar-15,15/9-F-1 C,24,232.311,108.131,192.601,,54.71945,39.71,69.842,11.072,448,67646,898,,production
26-Mar-15,15/9-F-1 C,24,223.935,108.245,184.038,,60.03832,39.897,75.168,8.737,609,89539,873,,production
27-Mar-15,15/9-F-1 C,24,220.575,108.192,182.846,,59.87418,37.728,71.974,6.665,619,89062,855,,production
28-Mar-15,15/9-F-1 C,24,217.491,108.185,181.027,,59.89556,36.464,68.136,6.993,565,75663,782,,production
29-Mar-15,15/9-F-1 C,24,214.867,108.176,179.833,,57.2328,35.034,72.433,6.426,551,79170,757,,production
30-Mar-15,15/9-F-1 C,24,212.165,108.204,177.885,,63.47054,34.28,72.811,5.299,624,90173,779,,production
31-Mar-15,15/9-F-1 C,24,208.367,108.215,175.393,,65.01727,32.974,73.494,4.235,623,88514,759,,production
01-Apr-15,15/9-F-1 C,6.46,211.3,107.041,182.844,,17.94654,28.456,34.814,0.523,58,8422,72,,production
02-Apr-15,15/9-F-1 C,0,221.507,103.488,179.767,,0.35101,41.74,9.686,13.988,0,0,0,,production
03-Apr-15,15/9-F-1 C,0,226.788,102.746,178.351,,0.31899,48.437,10.282,18.532,0,0,0,,production
04-Apr-15,15/9-F-1 C,0,231.52,102.311,178.231,,0.30082,53.289,8.946,21.599,0,0,0,,production
05-Apr-15,15/9-F-1 C,0,236.028,101.881,176.223,,0.29972,59.806,8.631,28.022,0,0,0,,production
06-Apr-15,15/9-F-1 C,0,237.98,101.669,167.808,,0.31376,70.172,9.639,40.15,0,0,0,,production
07-Apr-15,15/9-F-1 C,0,241.965,101.117,158.189,,0.30342,83.776,9.6,54.242,0,0,0,,production
08-Apr-15,15/9-F-1 C,0,256.405,101.338,162.28,,0.30742,94.125,10.7,64.874,0,0,0,,production
09-Apr-15,15/9-F-1 C,0,263.096,101.291,164.779,,0.29358,98.317,8.077,69.244,0,0,0,,production
10-Apr-15,15/9-F-1 C,0,266.314,101.196,166.055,,0.26571,100.258,8.448,71.282,0,0,0,,production
11-Apr-15,15/9-F-1 C,0,269.169,101.111,167.197,,0.24146,101.973,8.785,73.17,0,0,0,,production
12-Apr-15,15/9-F-1 C,0,272.01,101.033,168.234,,0.24098,103.776,8.049,74.804,0,0,0,,production
13-Apr-15,15/9-F-1 C,0,274.895,100.96,169.272,,0.23666,105.623,8.821,76.695,0,0,0,,production
14-Apr-15,15/9-F-1 C,0,277.401,100.892,170.073,,0.27624,107.328,8.98,78.313,0,0,0,,production
15-Apr-15,15/9-F-1 C,0,280.046,100.831,170.962,,0.26275,109.085,10.291,79.844,0,0,0,,production
16-Apr-15,15/9-F-1 C,0,282.627,100.771,171.795,,0.25917,110.832,11.491,81.576,0,0,0,,production
17-Apr-15,15/9-F-1 C,0,285.053,100.716,172.436,,0.27304,112.617,12.199,83.164,0,0,0,,production
18-Apr-15,15/9-F-1 C,0,287.457,100.667,173.121,,0.26261,114.335,12.455,84.953,0,0,0,,production
19-Apr-15,15/9-F-1 C,0,289.779,100.618,173.716,,0.21968,116.063,12.304,86.594,0,0,0,,production
20-Apr-15,15/9-F-1 C,16.38,275.587,106.038,238.976,,31.69057,36.611,31.721,18.502,82,11893,491,,production
21-Apr-15,15/9-F-1 C,24,262.874,108.015,229.997,,52.61599,32.877,74.117,20.161,173,25444,1263,,production
22-Apr-15,15/9-F-1 C,24,253.767,108.159,216.692,,52.59735,37.075,76.614,21.689,268,39276,1093,,production
23-Apr-15,15/9-F-1 C,24,248.853,108.145,209.488,,52.65872,39.365,72.492,15.133,320,46340,879,,production
24-Apr-15,15/9-F-1 C,24,246.511,108.107,206.765,,52.65302,39.746,66.226,10.816,319,46150,877,,production
25-Apr-15,15/9-F-1 C,24,243.7,108.111,204.348,,52.70381,39.352,67.093,10.42,341,49280,823,,production
26-Apr-15,15/9-F-1 C,24,241.288,108.102,202.559,,52.70324,38.729,67.047,9.822,340,49138,771,,production
27-Apr-15,15/9-F-1 C,24,236.871,108.197,198.189,,55.26661,38.681,70.359,9.703,397,57219,899,,production
28-Apr-15,15/9-F-1 C,24,232.028,108.227,194.033,,56.90749,37.995,71.304,8.996,444,63898,911,,production
29-Apr-15,15/9-F-1 C,24,224.943,108.289,187.745,,59.77122,37.198,76.527,8.285,575,82467,814,,production
30-Apr-15,15/9-F-1 C,24,219.367,108.284,183.724,,62.13158,35.643,77.135,6.734,608,87181,921,,production
01-May-15,15/9-F-1 C,24,213.641,108.289,179.567,,65.01906,34.073,77.72,5.309,665,94869,926,,production
02-May-15,15/9-F-1 C,24,210.479,108.264,178.239,,68.38615,32.24,76.68,3.58,621,88496,869,,production
03-May-15,15/9-F-1 C,9.71,209.442,108.233,178.184,,28.40513,31.258,75.01,2.678,212,30483,299,,production
04-May-15,15/9-F-1 C,0,222.564,103.89,156.411,,0,66.153,10.582,37.259,0,0,0,,production
05-May-15,15/9-F-1 C,0,228.487,102.973,158.353,,0,70.133,9.775,57.947,0,0,0,,production
06-May-15,15/9-F-1 C,0,233.351,102.4,159.002,,0,74.348,9.158,72.731,0,0,0,,production
07-May-15,15/9-F-1 C,0,237.828,101.922,157.317,,0,80.511,10.107,79.061,0,0,0,,production
08-May-15,15/9-F-1 C,0,243.559,101.639,154.775,,0,88.784,10.24,87.425,0,0,0,,production
09-May-15,15/9-F-1 C,0,255.884,101.667,159.05,,0,96.834,9.687,95.614,0,0,0,,production
10-May-15,15/9-F-1 C,0,261.716,101.516,161.414,,0,100.302,10.096,95.378,0,0,0,,production
11-May-15,15/9-F-1 C,0,265.168,101.383,162.718,,0,102.45,10.109,95.045,0,0,0,,production
12-May-15,15/9-F-1 C,0,268.499,101.268,164.015,,0,104.484,9.884,97.055,0,0,0,,production
13-May-15,15/9-F-1 C,0,271.381,101.165,165.139,,0,106.242,11.148,86.789,0,0,0,,production
14-May-15,15/9-F-1 C,0,274.266,101.074,166.212,,0,108.055,11.491,78.96,0,0,0,,production
15-May-15,15/9-F-1 C,0,276.843,100.991,167.138,,0,109.705,10.602,80.609,0,0,0,,production
16-May-15,15/9-F-1 C,0,279.081,100.915,167.892,,0,111.189,9.985,82.09,0,0,0,,production
17-May-15,15/9-F-1 C,0,281.35,100.848,168.649,,0,112.701,11.1,83.604,0,0,0,,production
18-May-15,15/9-F-1 C,0,283.691,100.787,169.398,,0,114.293,9.374,85.189,0,0,0,,production
19-May-15,15/9-F-1 C,0,285.938,100.728,170.126,,0,115.812,9.065,86.696,0,0,0,,production
20-May-15,15/9-F-1 C,0,287.891,100.673,170.732,,0,117.159,11.134,88.061,0,0,0,,production
21-May-15,15/9-F-1 C,0,289.624,100.623,171.236,,0,118.387,11.216,89.303,0,0,0,,production
22-May-15,15/9-F-1 C,7.38,264.551,107.264,235.451,,22.22339,29.099,66.361,12.029,143,20890,228,,production
23-May-15,15/9-F-1 C,24,249.195,108.201,220.216,,73.66493,28.979,83.42,6.574,503,76175,768,,production
24-May-15,15/9-F-1 C,24,235.035,108.32,199.966,,68.76319,35.069,78.997,5.73,537,78843,864,,production
25-May-15,15/9-F-1 C,24,233.431,108.169,197.156,,57.35183,36.274,74.119,7.481,505,74291,803,,production
26-May-15,15/9-F-1 C,24,232.597,108.103,197.785,,56.38097,34.812,70.583,6.06,353,51938,762,,production
27-May-15,15/9-F-1 C,20,232.834,107.774,200.665,,56.46453,32.169,56.428,3.482,294,43077,647,,production
28-May-15,15/9-F-1 C,0,238.93,105.42,210.24,,0,28.689,13.533,0.025,0,0,0,,production
29-May-15,15/9-F-1 C,0,246.977,102.152,187.044,,0.21993,59.933,10.319,31.274,0,0,0,,production
30-May-15,15/9-F-1 C,0,250.832,101.504,173.19,,0.18304,77.642,11.497,48.987,0,0,0,,production
31-May-15,15/9-F-1 C,0,256.606,101.34,167.865,,0.16632,88.741,12.125,60.083,0,0,0,,production
01-Jun-15,15/9-F-1 C,0,267.1,101.387,170.836,,0.15959,96.264,10.488,67.581,0,0,0,,production
02-Jun-15,15/9-F-1 C,0,272.3,101.241,172.639,,0.15192,99.661,9.238,70.953,0,0,0,,production
03-Jun-15,15/9-F-1 C,0,275.183,101.107,173.654,,0.12981,101.529,11.7,72.845,0,0,0,,production
04-Jun-15,15/9-F-1 C,0,277.793,101.001,174.521,,0.13844,103.272,12.597,74.601,0,0,0,,production
05-Jun-15,15/9-F-1 C,0,280.277,100.906,175.32,,0.11343,104.957,13.014,76.273,0,0,0,,production
06-Jun-15,15/9-F-1 C,0,282.43,100.817,175.978,,0.13806,106.452,11.144,77.76,0,0,0,,production
07-Jun-15,15/9-F-1 C,0,284.312,100.743,176.612,,0.11709,107.7,12.144,101.218,0,0,0,,production
08-Jun-15,15/9-F-1 C,0,286.122,100.676,177.15,,0.09387,108.973,12.9,102.434,0,0,0,,production
09-Jun-15,15/9-F-1 C,0,287.872,100.618,177.613,,0.09387,110.259,13.896,103.692,0,0,0,,production
10-Jun-15,15/9-F-1 C,0,289.517,100.564,178.059,,0.08312,111.457,14.117,97.871,0,0,0,,production
11-Jun-15,15/9-F-1 C,10.45,272.691,106.904,239.07,,22.75783,33.621,43.105,16.677,83,12120,435,,production
12-Jun-15,15/9-F-1 C,24,259.989,107.945,226.55,,60.86207,33.439,74.249,5.695,213,31055,1287,,production
13-Jun-15,15/9-F-1 C,24,253.845,108.068,217.278,,54.85205,36.567,74.568,8.827,256,36917,1013,,production
14-Jun-15,15/9-F-1 C,24,251.027,108.025,212.335,,51.82022,38.693,67.98,10.961,235,34214,747,,production
15-Jun-15,15/9-F-1 C,24,248.768,108.022,209.878,,51.7525,38.89,66.476,11.153,240,34789,703,,production
16-Jun-15,15/9-F-1 C,24,246.559,107.989,208.354,,51.48279,38.206,63.713,10.496,245,35543,604,,production
17-Jun-15,15/9-F-1 C,24,245.202,107.96,207.843,,51.35456,37.359,60.131,9.604,221,32378,550,,production
18-Jun-15,15/9-F-1 C,24,243.781,107.963,207.09,,51.82289,36.692,62.832,8.926,223,32481,545,,production
19-Jun-15,15/9-F-1 C,24,242.223,107.977,206.114,,52.09688,36.108,63.521,8.346,230,34081,555,,production
20-Jun-15,15/9-F-1 C,24,240.638,107.984,205.192,,52.4484,35.446,63.169,7.692,219,32412,556,,production
21-Jun-15,15/9-F-1 C,24,239.848,107.956,205.379,,52.69465,34.47,62.145,6.703,205,30485,536,,production
22-Jun-15,15/9-F-1 C,24,238.533,108.004,203.96,,53.39162,34.572,64.545,6.813,211,31256,549,,production
23-Jun-15,15/9-F-1 C,24,234.811,108.148,199.129,,55.36181,35.682,70.451,7.941,338,49948,746,,production
24-Jun-15,15/9-F-1 C,24,228.969,108.224,192.653,,56.58419,36.317,74.714,8.626,422,62161,823,,production
25-Jun-15,15/9-F-1 C,24,226.215,108.169,191.41,,56.5621,34.805,73.234,7.137,388,57125,711,,production
26-Jun-15,15/9-F-1 C,24,224.206,108.162,190.428,,58.21413,33.778,72.321,5.959,447,65356,765,,production
27-Jun-15,15/9-F-1 C,24,221.041,108.196,187.735,,60.8889,33.306,73.683,4.774,436,63621,747,,production
